Date,Open,High,Low,Close,Adj Close,Volume,MEAN,%Change,Log%Chang,Variance,Stdev,Volitility (w/ 21days),Sharpe Ratio,,
2021-02-10,50.77,62.83,46.55,51.20,51.20,36455000,178.88,0.001957005947437,0.001955093505997,0.010621906890523,0.103062635763515,0.472292329707969,0.307376368077113,,
2021-02-11,50.01,55.32,48.22,51.10,51.10,13056700,179.67,-0.024809235694304,-0.02512217142422,0.010688127412709,0.103383400082938,0.473762256481968,-4.5559392027004,,
2021-02-12,50.75,55.24,48.05,52.40,52.40,14573300,180.47,0.058372129201056,0.056732000517484,0.010753842951955,0.103700737470643,0.475216479081963,10.1965933238548,,
2021-02-16,52.66,53.50,49.04,49.51,49.51,8175000,181.28,0.077710036519592,0.074838453484022,0.010795810540901,0.10390288995452,0.476142858141257,13.52471061854,,
2021-02-17,49.77,51.19,44.56,45.94,45.94,9186800,182.11,0.129024333473196,0.121353838055894,0.010820737001204,0.104022771551251,0.476692224632706,22.0582754899031,,
2021-02-18,48.49,48.87,40.65,40.69,40.69,23990600,182.98,0.002463636363636,0.002460606586729,0.010781003134134,0.103831609513356,0.475816210124051,0.408212047355698,,
2021-02-19,41.28,43.89,38.50,40.59,40.59,14828200,183.89,-0.117608695652174,-0.125119665638289,0.010850095164322,0.10416379008236,0.477338452725903,-23.0505873670177,,
2021-02-22,46.69,48.51,42.40,46.00,46.00,19476000,184.82,0.022904135581407,0.022645773469432,0.010832987560902,0.104081638923018,0.476961988819793,4.14341449008916,,
2021-02-23,44.97,46.23,40.00,44.97,44.97,7565200,185.72,-0.509649967393414,-0.712635790647254,0.010897753395581,0.104392305250822,0.478385640782826,-132.392109574694,,
2021-02-24,44.70,91.71,44.70,91.71,91.71,83111700,186.64,-0.156534567556298,-0.170236358934022,0.007668570606722,0.087570375166045,0.40129787283408,-31.8226409919092,,
2021-02-25,169.56,184.68,101.00,108.73,108.73,150308800,187.26,0.0687045914823,0.066447252864272,0.007534843108424,0.086803474057347,0.397783490452927,12.3928918591696,,
2021-02-26,117.46,142.90,86.00,101.74,101.74,92194200,187.78,-0.154983419352435,-0.168399029749349,0.007552668849882,0.086906092133301,0.398253745553657,-31.67285811356,,
2021-03-01,104.54,133.99,99.97,120.40,120.40,49794000,188.36,0.018784921306482,0.018610663568488,0.007419039388992,0.086133845780807,0.394714868188199,3.45479042967364,,
2021-03-02,116.93,133.20,112.20,118.18,118.18,33783000,188.81,-0.048316959252698,-0.049523240019218,0.007466448802473,0.086408615325513,0.395974020425486,-9.40117409609805,,
2021-03-03,122.51,127.75,113.12,124.18,124.18,19273900,189.29,-0.061730303208298,-0.063717848070703,0.007502451216389,0.086616691326725,0.39692754445134,-12.111598738885,,
2021-03-04,125.00,147.87,115.30,132.35,132.35,32606900,189.73,-0.039131688720354,-0.039917912409377,0.007528043521411,0.086764298656826,0.397603966214658,-7.6240815979702,,
2021-03-05,128.17,151.53,127.50,137.74,137.74,30733700,190.13,-0.291825167095116,-0.345064276641674,0.007570231955517,0.087007079916045,0.398716529712349,-65.6561681578392,,
2021-03-08,154.89,210.87,146.10,194.50,194.50,63565600,190.49,-0.212231653598177,-0.238551208991296,0.006792829710286,0.082418624777936,0.377689586719054,-45.4941454752598,,
2021-03-09,217.71,249.85,208.51,246.90,246.90,39099300,190.46,-0.068301909433962,-0.070746453936425,0.006434689987994,0.080216519420842,0.367598272231902,-13.528801366403,,
2021-03-10,269.43,348.50,172.00,265.00,265.00,71570600,190.07,0.019230769230769,0.019048194970694,0.006442125043875,0.080262849711898,0.367810584297635,3.5660320086218,,
2021-03-11,241.64,281.50,232.60,260.00,260.00,28312500,189.54,-0.017013232514178,-0.017159620282826,0.006486265166745,0.080537352618177,0.369068514644145,-3.30658985636166,,
2021-03-12,275.00,295.50,262.27,264.50,264.50,25845900,189.04,0.201508136647171,0.183577548245672,0.006530045636816,0.080808697779483,0.370311974385289,34.6491656281499,,
2021-03-15,277.52,283.00,206.00,220.14,220.14,24100400,188.50,0.057501086203594,0.055908659080647,0.006339191907697,0.079619042368626,0.364860288414126,10.483922780154,,
2021-03-16,203.16,220.70,172.35,208.17,208.17,35422900,188.27,-0.007816596042292,-0.007847305764141,0.006363803933024,0.079773453811556,0.365567890539517,-1.53213407293267,,
2021-03-17,217.84,231.47,204.00,209.81,209.81,16481600,188.13,0.039950423791822,0.039173042586117,0.006409985204741,0.080062383206729,0.366891931363397,7.31501032891137,,
2021-03-18,214.00,218.88,195.65,201.75,201.75,11764900,187.97,0.007390003347681,0.00736283105969,0.006446766125205,0.080291756271767,0.367943050796317,1.32962866397764,,
2021-03-19,195.73,227.00,182.66,200.27,200.27,24677300,187.87,0.029718745701097,0.029285702527092,0.006494574450702,0.080588922630238,0.369304838128003,5.44768451719435,,
2021-03-22,205.26,210.36,186.20,194.49,194.49,10061500,187.78,0.070096313617607,0.067748657149648,0.00653733640201,0.080853796460089,0.370518642502911,12.6675884038212,,
2021-03-23,197.50,201.75,177.55,181.75,181.75,14429100,187.73,0.510304188476124,0.412311079860579,0.00655261819186,0.080948243908437,0.370951455084161,77.3475203082736,,
2021-03-24,157.98,166.97,118.62,120.34,120.34,24177900,187.77,-0.345088457142857,-0.423255101539897,0.005296770204463,0.072778913185506,0.333514878669202,-79.534895773109,,
2021-03-25,123.49,187.50,116.90,183.75,183.75,50962300,188.28,0.015193370165746,0.01507910682712,0.003967641247593,0.062989215327653,0.288652847204841,2.76983083378368,,
2021-03-26,197.68,218.93,163.26,181.00,181.00,37430700,188.32,-0.001654732460209,-0.001656103042139,0.003996703916656,0.063219490006297,0.289708098350359,-0.380906008007217,,
2021-03-29,180.75,193.92,173.51,181.30,181.30,10042200,188.37,-0.067674604166809,-0.070073388070666,0.004027899899993,0.063465738000851,0.290836548425135,-13.2686637122799,,
2021-03-30,187.50,204.30,182.00,194.46,194.46,17094900,188.43,0.024444209403069,0.024150230799244,0.004020367673082,0.063406369341586,0.290564487050145,4.4817309167195,,
2021-03-31,197.50,199.46,187.11,189.82,189.82,8393800,188.38,-0.008513920216985,-0.008550370674029,0.004047915077945,0.063623227503366,0.291558255991569,-1.67931708417846,,
2021-04-01,193.36,196.97,183.60,191.45,191.45,9334300,188.37,0.024070607500465,0.023785476877365,0.004079620447047,0.063871906555595,0.292697846572161,4.41211232078332,,
2021-04-05,171.00,195.00,164.81,186.95,186.95,14070500,188.34,0.013279116531165,0.013191721895469,0.004108185228905,0.064095126405253,0.293720768429835,2.41649459411084,,
2021-04-06,185.21,192.00,183.56,184.50,184.50,6218300,188.36,0.036691571407026,0.036034461099763,0.004140266408342,0.06434490196078,0.294865383819785,6.71946207480498,,
2021-04-07,183.22,184.50,176.11,177.97,177.97,4768300,188.39,0.045283720347813,0.044288351291759,0.004163712840548,0.064526838141565,0.295699120139883,8.27569614483839,,
2021-04-08,185.88,185.88,164.30,170.26,170.26,10047400,188.47,0.075145200333764,0.072455722536404,0.004181865196905,0.064667342584221,0.296342992383834,13.5883348687002,,
2021-04-09,169.70,171.58,153.00,158.36,158.36,9462400,188.62,0.122404178110544,0.115472972278288,0.004172302588859,0.064593363349956,0.29600397694296,21.7130115581991,,
2021-04-12,158.11,163.90,135.01,141.09,141.09,16683600,188.87,0.000709206301539,0.000708954933591,0.004092714355783,0.063974325754815,0.293167190305203,0.06568032858689,,
2021-04-13,141.88,145.38,132.00,140.99,140.99,6806900,189.27,-0.153365724814542,-0.166486466024479,0.004127343838925,0.064244407063379,0.29440485834549,-31.5786327560442,,
2021-04-14,143.57,174.09,143.00,166.53,166.53,21138100,189.67,0.064497550952473,0.062502904693488,0.003928956210865,0.062681386478484,0.287242198202436,11.7855818683329,,
2021-04-15,163.00,166.25,152.80,156.44,156.44,7856800,189.87,0.011312948331334,0.01124943549411,0.003928377628155,0.062676771041235,0.287221047611875,2.06630515711188,,
2021-04-16,156.00,160.20,151.25,154.69,154.69,5214700,190.16,-0.058891484422081,-0.0606968266216,0.003961225459936,0.06293826705539,0.288419372890667,-11.6112340949551,,
2021-04-19,171.80,175.20,162.33,164.37,164.37,10520200,190.46,0.036838428290156,0.036176110252075,0.003964532010257,0.06296452977873,0.288539723808333,6.82086535420866,,
2021-04-20,164.14,164.89,153.36,158.53,158.53,4658600,190.69,0.000126200243713,0.000126192281132,0.003987563346447,0.063147156281556,0.289376623581435,-0.045050597763032,,
2021-04-21,158.40,162.98,155.92,158.51,158.51,3812800,190.97,0.048554588192824,0.047412633135572,0.004023157278638,0.063428363360862,0.290665276308316,8.98563691882877,,
2021-04-22,159.10,159.10,146.86,151.17,151.17,4345800,191.26,-6.61132455536198E-05,-6.61154311305615E-05,0.004038186551069,0.06354672730416,0.291207688038032,-0.081324637460732,,
2021-04-23,149.00,153.66,144.70,151.18,151.18,4029100,191.62,-0.105073111558112,-0.111013252935746,0.004074882663866,0.063834807619874,0.292527837891017,-21.3403226377997,,
2021-04-26,150.98,174.68,148.76,168.93,168.93,10532100,191.98,-0.049727236322726,-0.051006215938224,0.004000917757137,0.063252808294467,0.289860781927925,-9.86120411659883,,
2021-04-27,183.55,188.00,173.17,177.77,177.77,8932700,192.19,-0.00453577103219,-0.004546088852955,0.004013981126385,0.063355987297056,0.290333607517417,-0.942599913632986,,
2021-04-28,172.10,181.98,166.03,178.58,178.58,5788900,192.32,0.013564901372781,0.013473721734613,0.004051289650801,0.063649741953922,0.291679760468255,2.5227311822696,,
2021-04-29,176.56,180.86,170.75,176.19,176.19,3760300,192.45,0.014977856212405,0.014866795716264,0.004087822195003,0.063936078977392,0.292991921552572,2.79284943049028,,
2021-04-30,175.00,183.80,172.70,173.59,173.59,4433600,192.60,0.070221943345659,0.067866050652028,0.004124639934314,0.064223359724591,0.294308407322316,13.0031595611678,,
2021-05-03,177.49,177.49,159.61,162.20,162.20,5261000,192.78,0.009145778862584,0.009104209491034,0.004119457618839,0.064183001011474,0.294123460464505,1.68712029284099,,
2021-05-04,159.00,161.49,151.80,160.73,160.73,4007500,193.07,0.007837973610182,0.007807416262955,0.004158500722691,0.064486438285049,0.295513984739333,1.43971700746664,,
2021-05-05,161.83,165.50,158.33,159.48,159.48,2805400,193.38,-0.009502509456012,-0.009547946371236,0.004198529474953,0.064796060643782,0.296932852635079,-1.91376837478394,,
2021-05-06,160.86,164.72,155.60,161.01,161.01,2942800,193.71,-0.000620731173604,-0.00062092390696,0.004239356125637,0.065110338085721,0.29837305280198,-0.187310858743503,,
2021-05-07,160.11,167.41,157.50,161.11,161.11,2934600,194.03,0.124912720814742,0.117705451148776,0.004281749188144,0.065435076130038,0.299861189471097,22.7720488470691,,
2021-05-10,161.31,161.59,143.00,143.22,143.22,4806700,194.36,-0.025183753405714,-0.025506290777557,0.004181616995405,0.064665423492039,0.296334197998645,-5.0248687785466,,
2021-05-11,137.00,150.50,136.50,146.92,146.92,4684600,194.87,0.014710995945694,0.014603838891167,0.004218606328104,0.064950799287646,0.297641954183521,2.77866109213668,,
2021-05-12,145.70,150.50,142.23,144.79,144.79,2731500,195.35,-0.119817671732523,-0.127626201757978,0.004259296866043,0.065263288808051,0.299073961064657,-24.9992574568875,,
2021-05-13,147.44,169.95,146.43,164.50,164.50,8873500,195.87,0.028639332524254,0.028236892519535,0.004137471525358,0.064323180311288,0.294765842716769,5.46292983136312,,
2021-05-14,160.00,166.47,156.22,159.92,159.92,4293500,196.19,-0.11450723872069,-0.121610996519585,0.004172139096564,0.064592097787299,0.295998177406287,-23.9269308405688,,
2021-05-17,159.85,182.50,159.00,180.60,180.60,7462100,196.57,-0.000387402450738,-0.000387477510453,0.004060052495398,0.063718541221515,0.291995038319757,-0.144661535539472,,
2021-05-18,174.54,189.20,168.27,180.67,180.67,7738700,196.74,0.070129691759407,0.067779848380591,0.004103703787874,0.064060157569847,0.293560521094622,13.26688542817,,
2021-05-19,171.99,178.98,164.15,168.83,168.83,4825900,196.91,-0.009736658756037,-0.009784369969035,0.004098298006524,0.064017950658579,0.293367104728884,-1.99482466540113,,
2021-05-20,170.79,174.91,166.90,170.49,170.49,2478200,197.21,-0.035635433279303,-0.036285874618559,0.004142359048441,0.064361161024651,0.294939892210704,-7.22385699456232,,
2021-05-21,171.00,179.24,170.33,176.79,176.79,3654700,197.50,-0.017887906724291,-0.018049829203447,0.004173848908608,0.064605331889931,0.296058823683351,-3.63245818447096,,
2021-05-24,175.85,188.46,173.35,180.01,180.01,4664300,197.73,-0.140476526683549,-0.151377144099985,0.004217010927448,0.064938516517146,0.297585667457961,-29.9991765343238,,
2021-05-25,181.00,217.11,181.00,209.43,209.43,14887500,197.93,-0.136584784272632,-0.146859572982261,0.00400061913775,0.063250447727666,0.289849964451876,-29.1366227315269,,
2021-05-26,229.00,248.48,225.55,242.56,242.56,21119900,197.80,-0.045527906080984,-0.046596872577914,0.003789047720962,0.061555241214393,0.282081552286219,-9.28770527491499,,
2021-05-27,229.80,264.00,227.00,254.13,254.13,15526300,197.29,0.144729752252252,0.135168584914259,0.003803376758611,0.06167152307679,0.282614422722603,26.596657651958,,
2021-05-28,262.97,268.80,221.43,222.00,222.00,11751400,196.64,-0.10850535525652,-0.114855848714954,0.00364415692222,0.060366852843427,0.276635672621263,-22.6571816644641,,
2021-06-01,233.48,254.98,227.07,249.02,249.02,9625600,196.34,-0.117701201732611,-0.125224506800354,0.00352098874904,0.059337919992533,0.271920509947015,-24.6603635125523,,
2021-06-02,248.88,294.00,244.30,282.24,282.24,16019200,195.72,0.093190788025159,0.089100748421891,0.003359449423164,0.057960757613786,0.265609559102162,17.3636886409378,,
2021-06-03,265.71,274.43,242.12,258.18,258.18,8000000,194.69,0.039539345951283,0.038777678442591,0.003314484847258,0.057571562834942,0.263826044568029,7.47390177569195,,
2021-06-04,256.02,265.00,245.77,248.36,248.36,3637500,193.93,-0.113031705545098,-0.119946042007128,0.003340852521525,0.057800108317588,0.264873371541993,-23.3363113089424,,
2021-06-07,258.00,282.00,255.20,280.01,280.01,6051500,193.26,-0.0666333,-0.068957122125967,0.003187466352269,0.056457650963078,0.258721459097701,-13.4041920880839,,
2021-06-08,292.00,344.66,281.00,300.00,300.00,17439100,192.19,-0.008461125122033,-0.008497123643687,0.003156245410361,0.056180471788341,0.257451264548401,-1.71076777712788,,
2021-06-09,303.12,328.00,291.51,302.56,302.56,13429300,190.84,0.372839055187799,0.316880898638699,0.003193710133738,0.056512920060264,0.258974733919149,60.3978677924863,,
2021-06-10,282.00,288.00,211.00,220.39,220.39,22980200,189.43,-0.055498402425618,-0.057097900592154,0.001971260265111,0.044398876845154,0.203461213913938,-10.9143974937588,,
2021-06-11,222.35,241.13,206.13,233.34,233.34,15580800,189.03,0.016997881650995,0.016855034125212,0.001949182169878,0.044149543257864,0.202318623876887,3.08731794956055,,
2021-06-14,236.50,238.01,219.20,229.44,229.44,7132600,188.46,0.031191020224719,0.030714464521836,0.001972834099115,0.044416597113185,0.203542418383526,5.69014049446567,,
2021-06-15,226.36,229.25,208.00,222.50,222.50,7301900,187.92,-0.002107911368759,-0.002110136140893,0.001989373403084,0.044602392347088,0.204393839106651,-0.494385424689949,,
2021-06-16,215.24,228.73,209.00,222.97,222.97,5564800,187.46,-0.002772910287095,-0.002776761924637,0.002016238585577,0.044902545424256,0.205769313302845,-0.61772282917113,,
2021-06-17,224.00,233.66,221.48,223.59,223.59,4608600,186.98,0.045692585727022,0.044679427348654,0.00204373265094,0.045207661418613,0.207167530442728,8.25754059890539,,
2021-06-18,220.18,223.49,213.00,213.82,213.82,4320300,186.48,0.067125878802363,0.064968939871352,0.002048089775779,0.045255825876668,0.20738824771757,12.0187568181942,,
2021-06-21,216.95,218.40,197.00,200.37,200.37,5120200,186.10,-0.090880215722692,-0.09527841760371,0.00202125813058,0.044958404448779,0.206025291510969,-17.8280978200293,,
2021-06-22,217.73,225.88,209.17,220.40,220.40,8200200,185.90,0.004832670827622,0.004821030959994,0.001911820714438,0.04372437208741,0.200370244804969,0.796394743174172,,
2021-06-23,221.45,222.57,214.12,219.34,219.34,3555100,185.40,0.033111949819716,0.03257555775992,0.001939899220803,0.044044287039334,0.20183627928811,5.94051591724191,,
2021-06-24,221.16,227.45,211.60,212.31,212.31,3863300,184.91,0.013364531844889,0.013276014280904,0.001955814433043,0.044224590818264,0.202662535003141,2.35619696961516,,
2021-06-25,214.00,214.20,198.50,209.51,209.51,12692700,184.51,-0.017538124267292,-0.017693739317077,0.001983761184997,0.044539434044413,0.204105327919014,-3.36262923896149,,
2021-06-28,211.25,224.45,210.20,213.25,213.25,4879400,184.14,0.011238595143243,0.01117591134748,0.002007819258392,0.044808696236246,0.205339242294879,1.96047747566941,,
2021-06-29,213.59,215.22,208.01,210.88,210.88,2480000,183.69,-0.015223657491471,-0.015340727035973,0.002038119067867,0.045145532091974,0.20688281810053,-2.91467166638413,,
2021-06-30,209.69,215.28,206.94,214.14,214.14,2539600,183.28,0.047856713408413,0.046746852704359,0.002065148558365,0.045443905624018,0.208250137396492,8.47152343771717,,
2021-07-01,213.40,216.83,202.00,204.36,204.36,2742100,182.79,0.007543257826325,0.007514949724752,0.002067260131287,0.045467132428683,0.20835657598702,1.27769420149497,,
2021-07-02,204.80,205.45,196.50,202.83,202.83,2599100,182.45,0.016386069516798,0.016253266660382,0.002100717107445,0.0458335805654,0.210035852311802,2.87020472187829,,
2021-07-06,204.00,204.77,193.71,199.56,199.56,2768100,182.12,0.046679921395575,0.045623174925602,0.002132448484459,0.046178441771668,0.211616204893779,8.21449227115605,,
2021-07-07,196.00,197.50,177.56,190.66,190.66,4239500,181.84,-0.003762153731786,-0.003769248431962,0.002135963804354,0.046216488446803,0.211790556662528,-0.779820075242528,,
2021-07-08,179.83,194.22,179.50,191.38,191.38,2857500,181.69,0.000784442833958,0.000784135319486,0.00217232519379,0.046608209510668,0.213585648088998,0.048829903546793,,
2021-07-09,190.88,194.78,186.75,191.23,191.23,1582900,181.53,0.010462330250991,0.010407978840104,0.002210427740875,0.047015186279278,0.215450649937239,1.79648232014828,,
2021-07-12,191.42,197.75,187.42,189.25,189.25,1636300,181.36,0.051038554382301,0.049778774744636,0.002248452265832,0.047417847545327,0.217295875668338,8.93573518624145,,
2021-07-13,187.68,188.79,179.00,180.06,180.06,2397900,181.22,0.074215507523431,0.071590634731539,0.002245886642414,0.047390786471782,0.217171866250431,12.8815241754261,,
2021-07-14,180.49,182.38,165.07,167.62,167.62,3913800,181.24,0.004795515923938,0.004784054066523,0.002192080859853,0.046819663175342,0.214554650513342,0.773846469222285,,
2021-07-15,160.00,171.99,158.01,166.82,166.82,4298600,181.49,-0.013132903998641,-0.013219903122623,0.00223283472646,0.047252880615472,0.216539902225114,-2.49161310389512,,
2021-07-16,170.15,179.47,166.30,169.04,169.04,3287900,181.76,-0.025649961794629,-0.025984657760858,0.00227281736887,0.047674074389234,0.218470054575618,-4.81450268148141,,
2021-07-19,163.30,176.00,161.22,173.49,173.49,2436900,182.00,-0.092530540054994,-0.097095366362566,0.002304610217706,0.048006356013612,0.219992760271376,-17.7622137973127,,
2021-07-20,173.90,193.64,172.42,191.18,191.18,3101100,182.16,0.028900463149459,0.028490720539927,0.002159318379449,0.046468466506319,0.212945265193726,5.09603646493136,,
2021-07-21,187.79,195.51,182.11,185.81,185.81,2229200,181.99,0.038915246108519,0.038177136228288,0.002188424491306,0.046780599518456,0.21437563834874,6.85442061080198,,
2021-07-22,185.30,187.69,176.15,178.85,178.85,1413000,181.91,-0.008372116830938,-0.008407359844658,0.002204863406653,0.046955973066827,0.215179300909044,-1.62232689120048,,
2021-07-23,181.00,181.60,173.84,180.36,180.36,1316200,181.97,-0.019462873551562,-0.019654769250312,0.002250094655913,0.047435162652963,0.217375223459744,-3.6686292877615,,
2021-07-26,180.36,186.04,178.76,183.94,183.94,1260600,182.01,0.030245374771578,0.029797001803347,0.002289925987512,0.047853171133292,0.219290778961987,5.33202503567195,,
2021-07-27,183.00,185.00,176.66,178.54,178.54,1214800,181.96,0.055700084428219,0.054204133987194,0.002321988394679,0.048187014793186,0.220820642803732,9.77266669116246,,
2021-07-28,175.72,177.12,164.27,169.12,169.12,4100800,182.04,0.025840070205992,0.025511857606287,0.002307448583653,0.048035909314309,0.220128190508855,4.55330022395243,,
2021-07-29,170.60,173.89,164.51,164.86,164.86,2240000,182.33,0.023212550372783,0.022947237013353,0.002344620022641,0.048421276549069,0.2218941650325,4.09374997804031,,
2021-07-30,165.00,167.22,158.87,161.12,161.12,2373500,182.72,0.022010790561781,0.021772050005403,0.002385981269516,0.048846507239679,0.223842816860035,3.88890984267208,,
2021-08-02,162.00,163.59,155.06,157.65,157.65,2532900,183.23,0.032078520458265,0.031574749880373,0.002430083388548,0.049295875979112,0.225902083123436,5.69676797737378,,
2021-08-03,156.74,158.89,148.20,152.75,152.75,14450600,183.83,0.0405313138856,0.039731461435322,0.002461013334421,0.049608601415694,0.227335171108312,7.21603847902067,,
2021-08-04,152.73,157.79,145.69,146.80,146.80,2393500,184.59,-0.043274236922911,-0.044238487553157,0.002475263744109,0.049752022512747,0.227992409141808,-8.2538233410494,,
2021-08-05,148.00,157.60,145.22,153.44,153.44,2412100,185.54,0.011003478658405,0.010943380841915,0.002497694190171,0.049976936582496,0.229023094891294,1.94308008876243,,
2021-08-06,154.59,156.50,150.31,151.77,151.77,1348100,186.36,-0.058089745606351,-0.059845280288698,0.002559460932074,0.050591115149543,0.231837614665006,-11.2390644180275,,
2021-08-09,151.80,164.71,150.66,161.13,161.13,2249200,187.27,0.013077660866187,0.012992886559176,0.0025410059182,0.050408391347072,0.231000269008912,2.34660813977623,,
2021-08-10,161.36,166.90,155.35,159.05,159.05,1623300,187.98,0.001700491256459,0.001699047058201,0.002606734605134,0.051056190664149,0.233968858414558,0.233900812368356,,
2021-08-11,158.43,159.05,154.62,158.78,158.78,945400,188.78,-0.021989571099862,-0.022234945507101,0.002682810058265,0.051795849817,0.237358402470966,-4.28179230330919,,
2021-08-12,159.88,164.28,157.33,162.35,162.35,1317800,189.64,-0.00104601277268,-0.001046560225836,0.00275239211967,0.05246324541686,0.240416793325805,-0.281656452396135,,
2021-08-13,160.47,163.55,157.41,162.52,162.52,1012700,190.44,-0.008601165498738,-0.00863836900533,0.00283835493658,0.053276213609639,0.244142281606805,-1.72701551712886,,
2021-08-16,161.00,169.88,159.16,163.93,163.93,1572600,191.29,0.002323387300702,0.002320692409804,0.002928588092591,0.054116430892947,0.247992640907776,0.363269960250032,,
2021-08-17,161.19,169.48,161.10,163.55,163.55,1215900,192.14,0.041388092173421,0.040554527240555,0.003025527364097,0.055004794010131,0.252063632136878,7.71286518131109,,
2021-08-18,163.25,165.60,156.75,157.05,157.05,1411800,193.06,0.027141982752465,0.026780171393171,0.003064510637509,0.055358022341025,0.253682327700803,5.09144478888863,,
2021-08-19,156.77,157.99,150.78,152.90,152.90,1196500,194.26,-0.040175824729897,-0.041005162054713,0.003139640494836,0.05603249499028,0.25677314967019,-8.0437302200014,,
2021-08-20,153.80,160.09,153.24,159.30,159.30,1151700,195.69,-0.033901364751661,-0.034489343099833,0.003205495631067,0.05661709663226,0.259452130945961,-6.82632884284075,,
2021-08-23,162.38,167.29,159.55,164.89,164.89,1343000,196.99,-0.215892317805156,-0.243208918325019,0.003290363058788,0.057361686331453,0.262864269604198,-47.9858965140319,,
2021-08-24,166.29,225.00,165.15,210.29,210.29,14652200,198.18,0.053293259803454,0.051921693716609,0.001011271800438,0.031800500002954,0.145728198400979,10.152560990485,,
2021-08-25,206.65,227.00,193.00,199.65,199.65,12861100,197.71,-0.027141638109631,-0.027516775850245,0.000965816359067,0.031077586120332,0.14241539081293,-5.58087126463771,,
2021-08-26,200.68,217.00,199.00,205.22,205.22,6238600,197.64,0.001317414022699,0.001316546994253,0.000959437581104,0.03097478944407,0.14194431726277,0.119296760183882,,
2021-08-27,207.70,213.00,200.02,204.95,204.95,3224900,197.32,-0.020315487863033,-0.020524685537794,0.001001761379282,0.0316506142007,0.145041335366553,-4.18782268093125,,
2021-08-30,205.00,218.19,203.02,209.20,209.20,3309600,196.99,-0.041422323097912,-0.042304679715231,0.001012424237274,0.031818614634738,0.145811210072318,-8.470688965496,,
2021-08-31,212.70,222.30,211.46,218.24,218.24,3574700,196.43,0.024745287952551,0.024444082150753,0.000930534750626,0.030504667685886,0.139789948720047,4.65855704386388,,
2021-09-01,224.00,231.44,208.02,212.97,212.97,4453800,195.39,-0.002575885114727,-0.002579208414975,0.000968590200157,0.031122181802643,0.142619753902791,-0.644196843410474,,
2021-09-02,213.86,214.80,206.30,213.52,213.52,1852000,194.52,0.053119625154131,0.051756830834354,0.00101360601646,0.031837179781823,0.145896286264123,9.93044804086456,,
2021-09-03,212.05,216.27,198.84,202.75,202.75,2658600,193.52,0.018844221105528,0.01866886827103,0.000966667510398,0.031091277078924,0.142478130667014,3.47234836400534,,
2021-09-07,206.25,209.90,196.10,199.00,199.00,2496300,193.00,0.001006021111579,0.001005515411476,0.001019591320375,0.031931040076629,0.146326408169823,0.057386539585774,,
2021-09-08,201.86,206.88,190.68,198.80,198.80,5173600,192.65,-0.001907771931692,-0.001909594046385,0.001084665782595,0.032934264567389,0.15092376033776,-0.500400532131847,,
2021-09-09,180.09,202.00,178.00,199.18,199.18,7511500,192.27,0.046058446592964,0.045029240365614,0.001154956073232,0.033984644668319,0.155737206658748,8.52915357585897,,
2021-09-10,198.41,202.16,190.00,190.41,190.41,3037000,191.80,-0.063864259504354,-0.065994791122146,0.001133517063745,0.033667745153862,0.154284990646053,-12.7877391769462,,
2021-09-13,193.75,208.88,191.50,203.40,203.40,4334100,191.90,0.020879285763921,0.02066430081549,0.000764923209131,0.027657245147174,0.126741419400874,3.80776628101096,,
2021-09-14,200.65,204.62,195.00,199.24,199.24,2141600,191.02,-0.025816540664648,-0.026155636469343,0.000825939563727,0.028739164283725,0.131699395739941,-5.14811067976602,,
2021-09-15,197.00,204.87,193.75,204.52,204.52,2310400,190.34,-0.008964437877706,-0.009004860207917,0.000761259761762,0.027590936224813,0.126437553744903,-1.87212092211354,,
2021-09-16,202.33,216.55,201.15,206.37,206.37,3058200,189.05,0.006830238538175,0.006807018132905,0.000781570799098,0.027956587758487,0.128113179575944,1.13072387302326,,
2021-09-17,208.02,212.49,200.78,204.97,204.97,3945900,187.31,0.066441228924681,0.064327150917348,0.000866960337887,0.029444190222985,0.134930230473508,11.9010868931359,,
2021-09-20,200.00,202.85,184.55,192.20,192.20,3941800,185.35,0.011845222614034,0.011775617087447,0.000634872125996,0.025196668946432,0.115465642707768,2.00941201739751,,
2021-09-21,199.36,199.36,186.00,189.95,189.95,2633800,184.50,-0.000999274224252,-0.000999773831597,0.000740654867402,0.0272149750579,0.124714683239162,-0.344819314765172,,
2021-09-22,189.64,193.50,186.29,190.14,190.14,2256600,183.72,-0.005751965965489,-0.005768572231459,0.000853327893615,0.029211776625453,0.133865177570279,-1.20918142769616,,
2021-09-23,192.33,195.75,190.60,191.24,191.24,1682300,182.65,0.032836470450714,0.032308872137053,0.000956635500476,0.030929524737312,0.141736888317739,5.75994747873146,,
2021-09-24,191.00,191.72,184.11,185.16,185.16,1685800,180.93,-0.022799198285818,-0.023063119179136,0.001180551997035,0.034359161762693,0.157453459592774,-4.2997395848728,,
2021-09-27,185.92,192.05,185.87,189.48,189.48,1470100,179.87,0.060918195041942,0.059134754908121,0.000882603893254,0.029708650141905,0.13614213807024,10.4895152552358,,
2021-09-28,188.00,190.81,178.00,178.60,178.60,1770500,176.66,0.015234243010849,0.015119367159322,7.885326561751E-05,0.008879936126882,0.040692979467811,2.17955255547588,,
2021-09-29,180.09,184.48,174.61,175.92,175.92,1899900,175.69,0.002564523835616,0.002561241055678,,,,,,
2021-09-30,175.00,185.45,166.79,175.47,175.47,3170700,175.47,,,,,,,,
